"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility"
"2025-01-30","ZEB   250207C43.00","ZEB","ZEB","ZEB",43,"2025-02-07",0,0,0.3,0.53,56,105,0.53,0,0.41,0,0,0,0,0,0,0.53,5,11.181
"2025-01-30","ZEB   250207C43.25","ZEB","ZEB","ZEB",43.25,"2025-02-07",0,0,0.15,0.35,59,105,0.35,0,0.28,0,0,0,0,0,0,0.35,0,10.154
"2025-01-30","ZEB   250207C43.50","ZEB","ZEB","ZEB",43.5,"2025-02-07",0,0,0.03,0.22,63,105,0.22,0,0.18,0,0,0,0,0,0,0.22,0,9.19
"2025-01-30","ZEB   250207C43.75","ZEB","ZEB","ZEB",43.75,"2025-02-07",0,0,0.01,0.14,53,112,0.14,0,0.1,0,0,0,0,0,0,0.14,0,9.912
"2025-01-30","ZEB   250207C44.00","ZEB","ZEB","ZEB",44,"2025-02-07",0,0,0,0.07,0,40,0.07,0,0.05,0,0,0,0,0,0,0.07,0,9.849
"2025-01-30","ZEB   250207C44.25","ZEB","ZEB","ZEB",44.25,"2025-02-07",0,0,0,0.03,0,10,0.03,0,0.03,0,0,0,0,0,0,0.03,0,10.448
"2025-01-30","ZEB   250214C40.75","ZEB","ZEB","ZEB",40.75,"2025-02-14",0,0,2.45,2.69,145,45,2.69,0,2.55,0,0,0,0,0,0,2.69,0,23.201
"2025-01-30","ZEB   250214C41.00","ZEB","ZEB","ZEB",41,"2025-02-14",0,0,2.19,2.46,145,45,2.46,0,2.3,0,0,0,0,0,0,2.46,0,21.711
"2025-01-30","ZEB   250214C41.25","ZEB","ZEB","ZEB",41.25,"2025-02-14",0,0,1.99,2.2,111,45,2.2,0,2.05,0,0,0,0,0,0,2.2,0,20.989
"2025-01-30","ZEB   250214C41.50","ZEB","ZEB","ZEB",41.5,"2025-02-14",0,0,1.77,1.97,11,45,1.97,0,1.8,0,0,0,0,0,0,1.97,0,20.304
"2025-01-30","ZEB   250214C41.75","ZEB","ZEB","ZEB",41.75,"2025-02-14",0,0,1.53,1.71,11,45,1.71,0,1.55,0,0,0,0,0,0,1.71,0,18.288
"2025-01-30","ZEB   250214C42.00","ZEB","ZEB","ZEB",42,"2025-02-14",0,0,1.29,1.47,11,45,1.47,0,1.32,0,0,0,0,0,0,1.47,0,16.645
"2025-01-30","ZEB   250214C42.25","ZEB","ZEB","ZEB",42.25,"2025-02-14",0,0,1.02,1.24,46,45,1.24,0,1.1,0,0,0,0,0,0,1.24,0,14.49
"2025-01-30","ZEB   250214C42.50","ZEB","ZEB","ZEB",42.5,"2025-02-14",0,0,0.82,1.04,11,105,1.04,0,0.89,0,0,0,0,0,0,1.04,0,14.013
"2025-01-30","ZEB   250214C42.75","ZEB","ZEB","ZEB",42.75,"2025-02-14",0,0,0.58,0.83,46,105,0.83,0,0.7,0,0,0,0,0,0,0.83,0,12.304
"2025-01-30","ZEB   250214C43.00","ZEB","ZEB","ZEB",43,"2025-02-14",0,0,0.4,0.66,56,105,0.66,0,0.53,0,0,0,0,0,0,0.66,0,11.729
"2025-01-30","ZEB   250214C43.25","ZEB","ZEB","ZEB",43.25,"2025-02-14",0,0,0.24,0.49,59,105,0.49,0,0.39,0,0,0,0,0,0,0.49,10000,10.819
"2025-01-30","ZEB   250214C43.50","ZEB","ZEB","ZEB",43.5,"2025-02-14",0,0,0.1,0.36,59,118,0.36,0,0.28,0,0,0,0,0,0,0.36,15000,10.014
"2025-01-30","ZEB   250214C43.75","ZEB","ZEB","ZEB",43.75,"2025-02-14",0,0,0.02,0.26,63,122,0.26,0,0.19,0,0,0,0,0,0,0.26,0,9.681
"2025-01-30","ZEB   250214C44.00","ZEB","ZEB","ZEB",44,"2025-02-14",0,0,0.01,0.16,53,105,0.16,0,0.11,0,0,0,0,0,0,0.16,0,9.689
"2025-01-30","ZEB   250214C44.25","ZEB","ZEB","ZEB",44.25,"2025-02-14",0,0,0.01,0.08,47,10,0.08,0,0.05,0,0,0,0,0,0,0.08,0,9.47
"2025-01-30","ZEB   250228C40.75","ZEB","ZEB","ZEB",40.75,"2025-02-28",0,0,2.5,2.75,135,45,2.75,0,2.58,0,0,0,0,0,0,2.75,0,19.613
"2025-01-30","ZEB   250228C41.00","ZEB","ZEB","ZEB",41,"2025-02-28",0,0,2.27,2.51,145,45,2.51,0,2.33,0,0,0,0,0,0,2.51,0,18.71
"2025-01-30","ZEB   250228C41.25","ZEB","ZEB","ZEB",41.25,"2025-02-28",0,0,2.03,2.27,45,45,2.27,0,2.1,0,0,0,0,0,0,2.27,0,17.568
"2025-01-30","ZEB   250228C41.50","ZEB","ZEB","ZEB",41.5,"2025-02-28",0,0,1.84,2.02,11,45,2.02,0,1.86,0,0,0,0,0,0,2.02,0,16.978
"2025-01-30","ZEB   250228C41.75","ZEB","ZEB","ZEB",41.75,"2025-02-28",0,0,1.57,1.79,46,105,1.79,0,1.64,0,0,0,0,0,0,1.79,0,15.398
"2025-01-30","ZEB   250228C42.00","ZEB","ZEB","ZEB",42,"2025-02-28",0,0,1.37,1.56,11,70,1.56,0,1.44,0,0,0,0,0,0,1.56,0,14.72
"2025-01-30","ZEB   250228C42.25","ZEB","ZEB","ZEB",42.25,"2025-02-28",0,0,1.14,1.36,46,105,1.36,0,1.23,0,0,0,0,0,0,1.36,0,13.873
"2025-01-30","ZEB   250228C42.50","ZEB","ZEB","ZEB",42.5,"2025-02-28",0,0,0.91,1.15,56,105,1.15,0,1.03,0,0,0,0,0,0,1.15,0,12.739
"2025-01-30","ZEB   250228C42.75","ZEB","ZEB","ZEB",42.75,"2025-02-28",0,0,0.71,0.97,56,105,0.97,0,0.85,0,0,0,0,0,0,0.97,0,12.084
"2025-01-30","ZEB   250228C43.00","ZEB","ZEB","ZEB",43,"2025-02-28",0,0,0.53,0.78,56,115,0.78,0,0.68,0,0,0,0,0,0,0.78,0,11.258
"2025-01-30","ZEB   250228C43.25","ZEB","ZEB","ZEB",43.25,"2025-02-28",0,0,0.41,0.64,24,118,0.64,0,0.53,0,0,0,0,0,0,0.64,0,11.242
"2025-01-30","ZEB   250228C43.50","ZEB","ZEB","ZEB",43.5,"2025-02-28",0,0,0.28,0.5,14,118,0.5,0,0.41,0,0,0,0,0,0,0.5,0,10.74
"2025-01-30","ZEB   250228C43.75","ZEB","ZEB","ZEB",43.75,"2025-02-28",0,0,0.18,0.37,18,122,0.37,0,0.31,0,0,0,0,0,0,0.37,0,10.233
"2025-01-30","ZEB   250228C44.00","ZEB","ZEB","ZEB",44,"2025-02-28",0,0,0.09,0.28,38,122,0.28,0,0.23,0,0,0,0,0,0,0.28,0,9.809
"2025-01-30","ZEB   250228C44.25","ZEB","ZEB","ZEB",44.25,"2025-02-28",0,0,0.05,0.18,18,87,0.18,0,0.16,0,0,0,0,0,0,0.18,0,9.357
"2025-01-30","ZEB   250307C41.75","ZEB","ZEB","ZEB",41.75,"2025-03-07",0,0,1.62,1.85,11,45,1.85,0,1.7,0,0,0,0,0,0,1.85,0,15.361
"2025-01-30","ZEB   250307C42.00","ZEB","ZEB","ZEB",42,"2025-03-07",0,0,1.4,1.63,11,45,1.63,0,1.48,0,0,0,0,0,0,1.63,0,14.522
"2025-01-30","ZEB   250307C42.25","ZEB","ZEB","ZEB",42.25,"2025-03-07",0,0,1.18,1.41,11,105,1.41,0,1.27,0,0,0,0,0,0,1.41,0,13.563
"2025-01-30","ZEB   250307C42.50","ZEB","ZEB","ZEB",42.5,"2025-03-07",0,0,0.97,1.21,46,105,1.21,0,1.08,0,0,0,0,0,0,1.21,0,12.781
"2025-01-30","ZEB   250307C42.75","ZEB","ZEB","ZEB",42.75,"2025-03-07",0,0,0.76,1.03,56,105,1.03,0,0.9,0,0,0,0,0,0,1.03,0,12.015
"2025-01-30","ZEB   250307C43.00","ZEB","ZEB","ZEB",43,"2025-03-07",0,0,0.58,0.85,58,115,0.85,0,0.73,0,0,0,0,0,0,0.85,0,11.316
"2025-01-30","ZEB   250307C43.25","ZEB","ZEB","ZEB",43.25,"2025-03-07",0,0,0.45,0.69,23,117,0.69,0,0.58,0,0,0,0,0,0,0.69,0,10.997
"2025-01-30","ZEB   250307C43.50","ZEB","ZEB","ZEB",43.5,"2025-03-07",0,0,0.31,0.54,23,117,0.54,0,0.46,0,0,0,0,0,0,0.54,0,10.364
"2025-01-30","ZEB   250307C43.75","ZEB","ZEB","ZEB",43.75,"2025-03-07",0,0,0.21,0.42,26,120,0.42,0,0.35,0,0,0,0,0,0,0.42,0,10.041
"2025-01-30","ZEB   250307C44.00","ZEB","ZEB","ZEB",44,"2025-03-07",0,0,0.13,0.32,26,120,0.32,0,0.27,0,0,0,0,0,0,0.32,0,9.745
"2025-01-30","ZEB   250307C44.25","ZEB","ZEB","ZEB",44.25,"2025-03-07",0,0,0.07,0.23,26,120,0.23,0,0.21,0,0,0,0,0,0,0.23,0,9.365
"2025-01-30","ZEB   250314C42.25","ZEB","ZEB","ZEB",42.25,"2025-03-14",0,0,1.1,1.6,11,11,1.6,0,0,0,0,0,0,0,0,1.6,0,13.593
"2025-01-30","ZEB   250314C42.50","ZEB","ZEB","ZEB",42.5,"2025-03-14",0,0,0.9,1.4,11,11,1.4,0,0,0,0,0,0,0,0,1.4,0,12.902
"2025-01-30","ZEB   250314C42.75","ZEB","ZEB","ZEB",42.75,"2025-03-14",0,0,0.8,1.3,11,11,1.3,0,0,0,0,0,0,0,0,1.3,0,13.808
"2025-01-30","ZEB   250314C43.00","ZEB","ZEB","ZEB",43,"2025-03-14",0,0,0.6,1.1,13,11,1.1,0,0,0,0,0,0,0,0,1.1,0,12.743
"2025-01-30","ZEB   250314C43.25","ZEB","ZEB","ZEB",43.25,"2025-03-14",0,0,0.5,5.5,10,10,5.5,0,0,0,0,0,0,0,0,5.5,0,51.405
"2025-01-30","ZEB   250314C43.50","ZEB","ZEB","ZEB",43.5,"2025-03-14",0,0,0.35,5.35,10,10,5.35,0,0,0,0,0,0,0,0,5.35,0,50.784
"2025-01-30","ZEB   250314C43.75","ZEB","ZEB","ZEB",43.75,"2025-03-14",0,0,0.22,5.2,10,10,5.2,0,0,0,0,0,0,0,0,5.2,0,50.28
"2025-01-30","ZEB   250314C44.00","ZEB","ZEB","ZEB",44,"2025-03-14",0,0,0.14,5.1,10,10,5.1,0,0,0,0,0,0,0,0,5.1,0,50.57
"2025-01-30","ZEB   250314C44.25","ZEB","ZEB","ZEB",44.25,"2025-03-14",0,0,0.09,5,10,10,5,0,0,0,0,0,0,0,0,5,0,51.061
"2025-01-30","ZEB   250221C35.00","ZEB","ZEB","ZEB",35,"2025-02-21",0,0,8.14,8.4,135,10,8.4,0,8.3,0,0,0,0,0,0,8.4,0,48.17
"2025-01-30","ZEB   250221C35.25","ZEB","ZEB","ZEB",35.25,"2025-02-21",0,0,7.89,8.15,135,10,8.15,0,8.05,0,0,0,0,0,0,8.15,0,46.751
"2025-01-30","ZEB   250221C35.50","ZEB","ZEB","ZEB",35.5,"2025-02-21",0,0,7.64,7.9,135,10,7.9,0,7.8,0,0,0,0,0,0,7.9,0,45.339
"2025-01-30","ZEB   250221C35.75","ZEB","ZEB","ZEB",35.75,"2025-02-21",0,0,7.39,7.65,135,10,7.65,0,7.55,0,0,0,0,0,0,7.65,0,43.933
"2025-01-30","ZEB   250221C36.00","ZEB","ZEB","ZEB",36,"2025-02-21",0,0,7.14,7.4,135,10,7.4,0,7.3,0,0,0,0,0,0,7.4,0,42.534
"2025-01-30","ZEB   250221C36.25","ZEB","ZEB","ZEB",36.25,"2025-02-21",0,0,6.89,7.15,135,10,7.15,0,7.05,0,0,0,0,0,0,7.15,0,41.141
"2025-01-30","ZEB   250221C36.50","ZEB","ZEB","ZEB",36.5,"2025-02-21",0,0,6.64,6.9,135,10,6.9,0,6.8,0,0,0,0,0,0,6.9,0,39.755
"2025-01-30","ZEB   250221C36.75","ZEB","ZEB","ZEB",36.75,"2025-02-21",0,0,6.39,6.65,135,10,6.65,0,6.55,0,0,0,0,0,0,6.65,0,38.374
"2025-01-30","ZEB   250221C37.00","ZEB","ZEB","ZEB",37,"2025-02-21",0,0,6.14,6.45,135,10,6.45,0,6.3,0,0,0,0,0,0,6.45,0,39.51
"2025-01-30","ZEB   250221C37.25","ZEB","ZEB","ZEB",37.25,"2025-02-21",0,0,5.89,6.2,135,10,6.2,0,6.05,0,0,0,0,0,0,6.2,0,38.084
"2025-01-30","ZEB   250221C37.50","ZEB","ZEB","ZEB",37.5,"2025-02-21",0,0,5.64,5.95,135,10,5.95,0,5.8,0,0,0,0,0,0,5.95,0,36.66
"2025-01-30","ZEB   250221C37.75","ZEB","ZEB","ZEB",37.75,"2025-02-21",0,0,5.39,5.7,135,10,5.7,0,5.55,0,0,0,0,0,0,5.7,0,35.241
"2025-01-30","ZEB   250221C38.00","ZEB","ZEB","ZEB",38,"2025-02-21",0,0,5.14,5.45,135,10,5.45,0,5.3,0,0,0,0,0,0,5.45,0,33.824
"2025-01-30","ZEB   250221C38.25","ZEB","ZEB","ZEB",38.25,"2025-02-21",0,0,4.95,5.2,110,10,5.2,0,5.05,0,0,0,0,0,0,5.2,0,34.677
"2025-01-30","ZEB   250221C38.50","ZEB","ZEB","ZEB",38.5,"2025-02-21",0,0,4.7,4.95,110,10,4.95,0,4.8,0,0,0,0,0,0,4.95,0,33.204
"2025-01-30","ZEB   250221C38.75","ZEB","ZEB","ZEB",38.75,"2025-02-21",0,0,4.45,4.7,110,10,4.7,0,4.55,0,0,0,0,0,0,4.7,0,31.731
"2025-01-30","ZEB   250221C39.00","ZEB","ZEB","ZEB",39,"2025-02-21",0,0,4.25,4.45,110,10,4.45,0,4.3,0,0,0,0,0,0,4.45,0,31.804
"2025-01-30","ZEB   250221C39.25","ZEB","ZEB","ZEB",39.25,"2025-02-21",0,0,3.95,4.2,110,10,4.2,0,4.05,0,0,0,0,0,0,4.2,0,28.784
"2025-01-30","ZEB   250221C39.50","ZEB","ZEB","ZEB",39.5,"2025-02-21",0,0,3.7,3.95,110,10,3.95,0,3.8,0,0,0,0,0,0,3.95,0,27.308
"2025-01-30","ZEB   250221C39.75","ZEB","ZEB","ZEB",39.75,"2025-02-21",0,0,3.43,3.7,135,10,3.7,0,3.55,0,0,0,0,0,0,3.7,0,25.226
"2025-01-30","ZEB   250221C40.00","ZEB","ZEB","ZEB",40,"2025-02-21",0,0,3.16,3.45,135,10,3.45,0,3.3,0,0,0,0,0,0,3.45,2000,23.155
"2025-01-30","ZEB   250221C40.25","ZEB","ZEB","ZEB",40.25,"2025-02-21",0,0,2.97,3.2,110,10,3.2,0,3.05,0,0,0,0,0,0,3.2,0,23.388
"2025-01-30","ZEB   250221C40.50","ZEB","ZEB","ZEB",40.5,"2025-02-21",0,0,2.72,2.99,110,45,2.99,0,2.81,0,0,0,0,0,0,2.99,0,22.852
"2025-01-30","ZEB   250221C40.75","ZEB","ZEB","ZEB",40.75,"2025-02-21",0,0,2.48,2.74,110,45,2.74,0,2.56,0,0,0,0,0,0,2.74,0,21.509
"2025-01-30","ZEB   250221C41.00","ZEB","ZEB","ZEB",41,"2025-02-21",0,0,2.23,2.5,110,45,2.5,0,2.32,0,0,0,0,0,0,2.5,0,20.129
"2025-01-30","ZEB   250221C41.25","ZEB","ZEB","ZEB",41.25,"2025-02-21",0,0,2.01,2.25,20,45,2.25,0,2.08,0,0,0,0,0,0,2.25,0,19.11
"2025-01-30","ZEB   250221C41.50","ZEB","ZEB","ZEB",41.5,"2025-02-21",0,0,1.79,2.01,20,45,2.01,0,1.84,0,0,0,0,0,0,2.01,0,18.176
"2025-01-30","ZEB   250221C41.75","ZEB","ZEB","ZEB",41.75,"2025-02-21",0,0,1.55,1.78,30,45,1.78,0,1.6,0,0,0,0,0,0,1.78,0,16.946
"2025-01-30","ZEB   250221C42.00","ZEB","ZEB","ZEB",42,"2025-02-21",0,0,1.32,1.55,30,45,1.55,0,1.38,0,0,0,0,0,0,1.55,63,15.771
"2025-01-30","ZEB   250221C42.25","ZEB","ZEB","ZEB",42.25,"2025-02-21",0,0,1.1,1.31,30,10,1.31,0,1.16,0,0,0,0,0,0,1.31,3,14.457
"2025-01-30","ZEB   250221C42.50","ZEB","ZEB","ZEB",42.5,"2025-02-21",0,0,0.87,1.09,30,70,1.09,0,0.96,0,0,0,0,0,0,1.09,45,13.127
"2025-01-30","ZEB   250221C42.75","ZEB","ZEB","ZEB",42.75,"2025-02-21",0,0,0.68,0.89,30,70,0.89,0,0.76,0,0,0,0,0,0,0.89,0,12.357
"2025-01-30","ZEB   250221C43.00","ZEB","ZEB","ZEB",43,"2025-02-21",0,0,0.49,0.69,30,70,0.69,0,0.59,0,0,0,0,0,0,0.69,30,11.25
"2025-01-30","ZEB   250221C43.25","ZEB","ZEB","ZEB",43.25,"2025-02-21",0,0,0.35,0.53,33,70,0.53,0,0.46,0,0,0,0,0,0,0.53,2,10.801
"2025-01-30","ZEB   250221C43.50","ZEB","ZEB","ZEB",43.5,"2025-02-21",0,0,0.23,0.39,33,70,0.39,0,0.34,0,0,0,0,0,0,0.39,15000,10.309
"2025-01-30","ZEB   250221C43.75","ZEB","ZEB","ZEB",43.75,"2025-02-21",0,0,0.13,0.28,37,87,0.28,0,0.23,0,0,0,0,0,0,0.28,15000,9.844
"2025-01-30","ZEB   250221C44.00","ZEB","ZEB","ZEB",44,"2025-02-21",0,0,0.06,0.18,37,70,0.18,0,0.14,0,0,0,0,0,0,0.18,0,9.228
"2025-01-30","ZEB   250221C44.25","ZEB","ZEB","ZEB",44.25,"2025-02-21",0,0,0.02,0.1,31,70,0.1,0,0.08,0,0,0,0,0,0,0.1,0,8.563
"2025-01-30","ZEB   250321C17.00","ZEB","ZEB","ZEB",17,"2025-03-21",0,0,26.15,26.43,45,35,26.42,0,26.3,0,0,0,0,0,0,26.42,0,141.967
"2025-01-30","ZEB   250321C18.00","ZEB","ZEB","ZEB",18,"2025-03-21",0,0,25.15,25.43,45,35,25.42,0,25.3,0,0,0,0,0,0,25.42,0,133.559
"2025-01-30","ZEB   250321C20.00","ZEB","ZEB","ZEB",20,"2025-03-21",0,0,23.2,23.4,10,10,23.4,0,23.3,0,0,0,0,0,0,23.4,0,119.237
"2025-01-30","ZEB   250321C21.00","ZEB","ZEB","ZEB",21,"2025-03-21",0,0,22.2,22.4,10,10,22.4,0,22.3,0,0,0,0,0,0,22.4,0,112.082
"2025-01-30","ZEB   250321C22.00","ZEB","ZEB","ZEB",22,"2025-03-21",0,0,21.2,21.44,10,35,21.43,0,21.3,0,0,0,0,0,0,21.43,0,107.232
"2025-01-30","ZEB   250321C23.00","ZEB","ZEB","ZEB",23,"2025-03-21",0,0,20.15,20.44,135,35,20.43,0,20.3,0,0,0,0,0,0,20.43,0,98.291
"2025-01-30","ZEB   250321C24.00","ZEB","ZEB","ZEB",24,"2025-03-21",0,0,19.13,19.4,135,10,19.4,0,19.3,0,0,0,0,0,0,19.4,0,89.116
"2025-01-30","ZEB   250321C25.00","ZEB","ZEB","ZEB",25,"2025-03-21",0,0,18.2,18.4,10,10,18.4,0,18.3,0,0,0,0,0,0,18.4,0,86.612
"2025-01-30","ZEB   250321C26.00","ZEB","ZEB","ZEB",26,"2025-03-21",0,0,17.15,17.4,135,10,17.4,0,17.3,0,0,0,0,0,0,17.4,0,78.647
"2025-01-30","ZEB   250321C27.00","ZEB","ZEB","ZEB",27,"2025-03-21",0,0,16.15,16.4,135,10,16.4,0,16.3,0,0,0,0,0,0,16.4,0,73.228
"2025-01-30","ZEB   250321C28.00","ZEB","ZEB","ZEB",28,"2025-03-21",0,0,15.15,15.4,135,10,15.4,0,15.3,0,0,0,0,0,0,15.4,0,68.006
"2025-01-30","ZEB   250321C29.00","ZEB","ZEB","ZEB",29,"2025-03-21",0,0,14.15,14.4,135,10,14.4,0,14.3,0,0,0,0,0,0,14.4,0,62.962
"2025-01-30","ZEB   250321C30.00","ZEB","ZEB","ZEB",30,"2025-03-21",0,0,13.17,13.4,35,10,13.4,0,13.3,0,0,0,0,0,0,13.4,0,58.868
"2025-01-30","ZEB   250321C30.50","ZEB","ZEB","ZEB",30.5,"2025-03-21",0,0,12.67,12.9,35,10,12.9,0,12.8,0,0,0,0,0,0,12.9,0,56.47
"2025-01-30","ZEB   250321C31.00","ZEB","ZEB","ZEB",31,"2025-03-21",0,0,12.17,12.4,35,10,12.4,0,12.3,0,0,0,0,0,0,12.4,0,54.107
"2025-01-30","ZEB   250321C31.50","ZEB","ZEB","ZEB",31.5,"2025-03-21",0,0,11.67,11.9,135,10,11.9,0,11.8,0,0,0,0,0,0,11.9,0,51.78
"2025-01-30","ZEB   250321C32.00","ZEB","ZEB","ZEB",32,"2025-03-21",0,0,11.18,11.4,135,10,11.4,0,11.3,0,0,0,0,0,0,11.4,0,49.839
"2025-01-30","ZEB   250321C33.00","ZEB","ZEB","ZEB",33,"2025-03-21",0,0,10.18,10.4,135,10,10.4,0,10.3,0,0,0,0,0,0,10.4,0,45.326
"2025-01-30","ZEB   250321C34.00","ZEB","ZEB","ZEB",34,"2025-03-21",0,0,9.17,9.45,135,11,9.45,0,9.3,0,0,0,0,0,0,9.45,5002,42.121
"2025-01-30","ZEB   250321C34.50","ZEB","ZEB","ZEB",34.5,"2025-03-21",0,0,8.75,8.95,10,10,8.95,0,8.8,0,0,0,0,0,0,8.95,9500,42.041
"2025-01-30","ZEB   250321C35.00","ZEB","ZEB","ZEB",35,"2025-03-21",0,0,8.18,8.49,135,35,8.48,0,8.3,0,0,0,0,0,0,8.48,12990,39.062
"2025-01-30","ZEB   250321C36.00","ZEB","ZEB","ZEB",36,"2025-03-21",0,0,7.25,7.5,10,45,7.5,0,7.3,0,0,0,0,0,0,7.5,19980,36.492
"2025-01-30","ZEB   250321C36.50","ZEB","ZEB","ZEB",36.5,"2025-03-21",0,0,6.75,7,10,45,7,0,6.8,0,0,0,0,0,0,7,8250,34.273
"2025-01-30","ZEB   250321C37.00","ZEB","ZEB","ZEB",37,"2025-03-21",0,0,6.25,6.5,10,45,6.5,0,6.3,0,0,0,0,0,0,6.5,36968,32.067
"2025-01-30","ZEB   250321C38.00","ZEB","ZEB","ZEB",38,"2025-03-21",0,0,5.23,5.5,35,45,5.5,1,5.3,0.15,5.45,5.45,5.45,5,1,5.5,37142,27.314
"2025-01-30","ZEB   250321C39.00","ZEB","ZEB","ZEB",39,"2025-03-21",0,0,4.3,4.55,10,45,4.55,0,4.35,0,0,0,0,0,0,4.55,36581,24.913
"2025-01-30","ZEB   250321C39.25","ZEB","ZEB","ZEB",39.25,"2025-03-21",0,0,4.05,4.3,10,45,4.3,0,4.1,0,0,0,0,0,0,4.3,0,23.78
"2025-01-30","ZEB   250321C39.50","ZEB","ZEB","ZEB",39.5,"2025-03-21",0,0,3.8,4.05,10,45,4.05,0,3.85,0,0,0,0,0,0,4.05,0,22.644
"2025-01-30","ZEB   250321C39.75","ZEB","ZEB","ZEB",39.75,"2025-03-21",0,0,3.55,3.8,10,45,3.8,0,3.6,0,0,0,0,0,0,3.8,0,21.504
"2025-01-30","ZEB   250321C40.00","ZEB","ZEB","ZEB",40,"2025-03-21",0,0,3.28,3.55,35,45,3.55,0,3.35,0,0,0,0,0,0,3.55,24513,20.083
"2025-01-30","ZEB   250321C40.25","ZEB","ZEB","ZEB",40.25,"2025-03-21",0,0,3.1,3.33,10,35,3.32,0,3.15,0,0,0,0,0,0,3.32,1,20.249
"2025-01-30","ZEB   250321C40.50","ZEB","ZEB","ZEB",40.5,"2025-03-21",0,0,2.83,3.1,55,55,3.1,0,2.91,0,0,0,0,0,0,3.1,0,19.059
"2025-01-30","ZEB   250321C40.75","ZEB","ZEB","ZEB",40.75,"2025-03-21",0,0,2.59,2.85,55,55,2.85,0,2.67,0,0,0,0,0,0,2.85,0,17.978
"2025-01-30","ZEB   250321C41.00","ZEB","ZEB","ZEB",41,"2025-03-21",0,0,2.35,2.62,55,55,2.62,0,2.44,0,0,0,0,0,0,2.62,1,17.103
"2025-01-30","ZEB   250321C41.25","ZEB","ZEB","ZEB",41.25,"2025-03-21",0,0,2.14,2.37,20,55,2.37,0,2.21,0,0,0,0,0,0,2.37,0,16.293
"2025-01-30","ZEB   250321C41.50","ZEB","ZEB","ZEB",41.5,"2025-03-21",0,0,1.95,2.15,20,45,2.15,1,1.98,0,1.98,1.98,1.98,1,1,2.15,1,15.935
"2025-01-30","ZEB   250321C41.75","ZEB","ZEB","ZEB",41.75,"2025-03-21",0,0,1.71,1.83,20,42,1.83,0,1.76,0,0,0,0,0,0,1.83,147,14.009
"2025-01-30","ZEB   250321C42.00","ZEB","ZEB","ZEB",42,"2025-03-21",0,0,1.49,1.61,20,42,1.61,2,1.55,0.1,1.65,1.65,1.65,3,1,1.61,8058,13.228
"2025-01-30","ZEB   250321C42.25","ZEB","ZEB","ZEB",42.25,"2025-03-21",0,0,1.29,1.41,20,112,1.41,0,1.35,0,0,0,0,0,0,1.41,11,12.711
"2025-01-30","ZEB   250321C42.50","ZEB","ZEB","ZEB",42.5,"2025-03-21",0,0,1.06,1.2,55,40,1.2,0,1.15,0,0,0,0,0,0,1.2,17,11.718
"2025-01-30","ZEB   250321C42.75","ZEB","ZEB","ZEB",42.75,"2025-03-21",0,0,0.9,1.02,65,70,1.02,0,0.97,0,0,0,0,0,0,1.02,51,11.424
"2025-01-30","ZEB   250321C43.00","ZEB","ZEB","ZEB",43,"2025-03-21",0,0,0.71,0.85,67,40,0.85,0,0.8,0,0,0,0,0,0,0.85,22500,10.779
"2025-01-30","ZEB   250321C43.25","ZEB","ZEB","ZEB",43.25,"2025-03-21",0,0,0.55,0.69,55,10,0.69,0,0.66,0,0,0,0,0,0,0.69,57,10.244
"2025-01-30","ZEB   250321C43.50","ZEB","ZEB","ZEB",43.5,"2025-03-21",0,0,0.42,0.55,67,70,0.55,0,0.53,0,0,0,0,0,0,0.55,10,9.865
"2025-01-30","ZEB   250321C43.75","ZEB","ZEB","ZEB",43.75,"2025-03-21",0,0,0.29,0.43,67,70,0.43,0,0.42,0,0,0,0,0,0,0.43,0,9.374
"2025-01-30","ZEB   250321C44.00","ZEB","ZEB","ZEB",44,"2025-03-21",0,0,0.21,0.33,35,70,0.33,0,0.33,0,0,0,0,0,0,0.33,6000,9.18
"2025-01-30","ZEB   250321C44.25","ZEB","ZEB","ZEB",44.25,"2025-03-21",0,0,0.13,0.25,35,70,0.25,0,0.25,0,0,0,0,0,0,0.25,20,8.861
"2025-01-30","ZEB   250321C45.00","ZEB","ZEB","ZEB",45,"2025-03-21",0,0,0.01,0.1,55,10,0.1,0,0.1,0,0,0,0,0,0,0.1,35003,8.242
"2025-01-30","ZEB   250321C46.00","ZEB","ZEB","ZEB",46,"2025-03-21",0,0,0,0.03,0,20,0.03,0,0.03,0,0,0,0,0,0,0.03,10,7.781
"2025-01-30","ZEB   250321C50.00","ZEB","ZEB","ZEB",50,"2025-03-21",0,0,0,0.03,0,20,0.03,0,0.03,0,0,0,0,0,0,0.03,39,24.194
"2025-01-30","ZEB   250417C39.75","ZEB","ZEB","ZEB",39.75,"2025-04-17",0,0,3.53,3.89,35,35,3.88,0,3.72,0,0,0,0,0,0,3.88,0,18.882
"2025-01-30","ZEB   250417C40.00","ZEB","ZEB","ZEB",40,"2025-04-17",0,0,3.4,3.65,10,55,3.65,0,3.45,0,0,0,0,0,0,3.65,0,19.182
